index,Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption (GAL)
11142,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7641679,2019-03,03/26/2019,03/27/2019,1,79471,N,8672.73,8004.0
11143,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7642109,2019-03,03/28/2019,03/29/2019,1,79471,N,10835.5,10000.0
11144,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7655965,2019-03,03/29/2019,04/01/2019,3,79471,N,13049.4,12000.0
11145,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7655982,2019-03,04/01/2019,04/03/2019,2,79471,N,10876.67,10002.0
11146,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7656037,2019-03,04/02/2019,04/03/2019,1,79471,N,7618.67,7006.0
11147,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7665482,2019-03,04/04/2019,04/05/2019,1,79471,N,6790.04,6244.0
11148,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7665500,2019-03,04/04/2019,04/05/2019,1,79471,N,9643.51,8868.0
11149,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7666645,2019-03,04/07/2019,04/08/2019,1,79471,N,3362.77,3010.0
11150,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7666658,2019-03,04/07/2019,04/08/2019,1,79471,N,7827.1,7006.0
11151,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7682001,2019-03,04/09/2019,04/10/2019,1,79471,N,2241.1,2006.0
11152,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7682006,2019-03,04/09/2019,04/10/2019,1,79471,N,4473.27,4004.0
11153,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7685811,2019-03,04/11/2019,04/12/2019,1,79471,N,1566.31,1402.0
11154,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7685844,2019-03,04/11/2019,04/12/2019,1,79471,N,2234.4,2000.0
11155,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7688581,2019-03,04/14/2019,04/15/2019,1,79471,N,2240.24,2002.0
11156,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7688644,2019-03,04/14/2019,04/15/2019,1,79471,N,3137.68,2804.0
11157,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7702391,2019-04,04/16/2019,04/17/2019,1,79471,N,1121.24,1002.0
11158,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7702402,2019-04,04/16/2019,04/17/2019,1,79471,N,3359.24,3002.0
11159,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7709704,2019-04,04/18/2019,04/19/2019,1,79471,N,2609.51,2332.0
11160,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7709714,2019-04,04/18/2019,04/19/2019,1,79471,N,2076.86,1856.0
11161,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7709735,2019-04,04/21/2019,04/22/2019,1,79471,N,6523.06,5726.0
11162,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726455,2019-04,04/23/2019,04/24/2019,1,79471,N,2278.4,2000.0
11163,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726465,2019-04,04/23/2019,04/24/2019,1,79471,N,2278.4,2000.0
11164,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726484,2019-04,04/25/2019,04/26/2019,1,79471,N,2278.4,2000.0
11165,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726530,2019-04,04/25/2019,04/26/2019,1,79471,N,1139.2,1000.0
11166,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726666,2019-04,04/28/2019,04/29/2019,1,79471,N,3339.3,3000.0
11167,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7726691,2019-04,04/28/2019,04/29/2019,1,79471,N,3341.53,3002.0
11168,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7749046,2019-04,04/30/2019,05/01/2019,1,79471,N,3339.3,3000.0
11169,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7749054,2019-04,04/30/2019,05/01/2019,1,79471,N,4675.02,4200.0
11170,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7748994,2019-04,05/02/2019,05/03/2019,1,79471,N,4452.4,4000.0
11171,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7749005,2019-04,05/02/2019,05/03/2019,1,79471,N,4452.4,4000.0
11172,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7748951,2019-04,05/05/2019,05/06/2019,1,79471,N,6710.1,6000.0
11173,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7772796,2019-04,05/07/2019,05/08/2019,1,79471,N,5368.08,4800.0
11174,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7772883,2019-04,05/09/2019,05/10/2019,1,79471,N,5591.75,5000.0
11175,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7773128,2019-04,05/12/2019,05/13/2019,1,79471,N,4155.97,3766.0
11176,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7790344,2019-04,05/14/2019,05/15/2019,1,79471,N,3531.36,3200.0
11177,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7790389,2019-05,05/16/2019,05/17/2019,1,79471,N,6621.3,6000.0
11178,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7796158,2019-05,05/19/2019,05/20/2019,1,79471,N,6740.7,6000.0
11179,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7808445,2019-05,05/22/2019,05/22/2019,0,79471,N,1673.94,1490.0
11180,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7808497,2019-05,05/24/2019,05/24/2019,0,79471,N,4493.8,4000.0
11181,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7808509,2019-05,05/24/2019,05/24/2019,0,79471,N,2249.15,2002.0
11182,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7824692,2019-05,05/27/2019,05/28/2019,1,79471,N,4322.44,3992.0
11183,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7825146,2019-05,05/28/2019,05/28/2019,0,79471,N,4322.44,3992.0
11184,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7824590,2019-05,05/30/2019,05/31/2019,1,79471,N,4339.8,4000.0
11185,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7840650,2019-05,06/03/2019,06/04/2019,1,79471,N,4549.54,4586.2
11186,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7841033,2019-05,06/03/2019,06/04/2019,1,79471,N,3362.7,3389.8
11187,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7844684,2019-05,06/06/2019,06/07/2019,1,79471,N,3961.89,3993.9
11188,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7846246,2019-05,06/11/2019,06/11/2019,0,79471,N,6930.17,6986.0
11189,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7891055,2019-06,06/21/2019,06/21/2019,0,79471,N,7885.39,7979.9
11190,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7910768,2019-06,07/02/2019,07/02/2019,0,79471,N,11375.59,10721.4
11191,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7910777,2019-06,07/02/2019,07/02/2019,0,79471,N,11413.73,10757.3
11192,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7929227,2019-06,07/09/2019,07/09/2019,0,79471,N,9240.42,8964.4
11193,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7929252,2019-06,07/09/2019,07/09/2019,0,79471,N,10373.84,10064.0
11194,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7950222,2019-07,07/16/2019,07/16/2019,0,79471,N,8426.54,7960.4
11195,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7989124,2019-07,07/23/2019,07/23/2019,0,79471,N,4105.55,3980.2
11196,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7988272,2019-07,07/25/2019,07/26/2019,1,79471,N,11905.93,11542.5
11197,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",7988314,2019-07,07/29/2019,07/30/2019,1,79471,N,5164.5,4975.2
11198,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8004696,2019-07,08/01/2019,08/02/2019,1,79471,N,3305.22,3184.1
11199,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8035150,2019-07,08/09/2019,08/09/2019,0,79471,N,5962.28,5970.3
11200,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8051858,2019-08,08/16/2019,08/16/2019,0,79471,N,3940.99,3980.2
11201,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8067516,2019-08,08/22/2019,08/23/2019,1,79471,N,4012.65,3984.2
11202,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8067529,2019-08,08/22/2019,08/23/2019,1,79471,N,6018.97,5976.3
11203,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8071565,2019-08,08/26/2019,08/27/2019,1,79471,N,2946.14,2985.1
11204,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8071579,2019-08,08/26/2019,08/27/2019,1,79471,N,6481.67,6567.3
11205,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8090958,2019-08,08/29/2019,08/30/2019,1,79471,N,4920.22,4980.2
11206,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8090983,2019-08,09/02/2019,09/03/2019,1,79471,N,5968.08,5976.3
11207,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8103634,2019-08,09/05/2019,09/06/2019,1,79471,N,4973.3,4980.2
11208,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8117845,2019-08,09/09/2019,09/10/2019,1,79471,N,5269.69,4985.0
11209,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8125623,2019-08,09/12/2019,09/13/2019,1,79471,N,5248.91,4975.2
11210,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8131401,2019-09,09/17/2019,09/17/2019,0,79471,N,4520.01,3984.2
11211,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8150423,2019-09,09/19/2019,09/20/2019,1,79471,N,5640.78,4977.2
11212,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8153467,2019-09,09/24/2019,09/24/2019,0,79471,N,4559.27,4179.2
11213,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8176099,2019-09,09/27/2019,09/27/2019,0,79471,N,5438.8,4980.3
11214,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8203031,2019-09,10/01/2019,10/01/2019,0,79471,N,5224.26,4980.3
11215,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8203043,2019-09,10/04/2019,10/04/2019,0,79471,N,5224.05,4980.2
11216,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8203106,2019-09,10/08/2019,10/08/2019,0,79471,N,5263.35,4994.0
11217,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8216929,2019-09,10/11/2019,10/11/2019,0,79471,N,6300.18,5983.9
11218,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8238718,2019-09,10/14/2019,10/15/2019,1,79471,N,5285.91,4988.9
11219,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8238758,2019-10,10/17/2019,10/18/2019,1,79471,N,5281.87,4985.0
11220,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8249335,2019-10,10/20/2019,10/21/2019,1,79471,N,12174.1,11365.8
11221,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8249330,2019-10,10/22/2019,10/23/2019,1,79471,N,5339.52,4985.0
11222,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8260761,2019-10,10/23/2019,10/23/2019,0,79471,N,5339.52,4985.0
11223,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8259833,2019-10,10/25/2019,10/25/2019,0,79471,N,7475.33,6979.0
11224,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8259850,2019-10,10/25/2019,10/25/2019,0,79471,N,3417.29,3190.4
11225,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8259749,2019-10,10/28/2019,10/28/2019,0,79471,N,2382.6,2195.6
11226,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8259929,2019-10,10/28/2019,10/28/2019,0,79471,N,3465.6,3193.6
11227,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8289787,2019-10,10/31/2019,11/01/2019,1,79471,N,5416.96,4991.9
11228,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8317278,2019-10,11/08/2019,11/08/2019,0,79471,N,12250.44,11400.0
11229,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8317287,2019-10,11/12/2019,11/12/2019,0,79471,N,2122.6,2000.0
11230,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8320882,2019-10,11/13/2019,11/13/2019,0,79471,N,16987.17,16006.0
11231,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8320898,2019-10,11/15/2019,11/15/2019,0,79471,N,6368.01,6000.2
11232,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8320908,2019-10,11/15/2019,11/15/2019,0,79471,N,5306.5,5000.0
11233,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8324413,2019-11,11/17/2019,11/18/2019,1,79471,N,11585.2,11000.0
11234,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8324426,2019-11,11/17/2019,11/18/2019,1,79471,N,4993.64,4741.4
11235,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8339038,2019-11,11/19/2019,11/20/2019,1,79471,N,8425.6,8000.0
11236,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8339071,2019-11,11/19/2019,11/20/2019,1,79471,N,5268.11,5002.0
11237,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8360194,2019-11,11/21/2019,11/22/2019,1,79471,N,9478.8,9000.0
11238,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8360197,2019-11,11/21/2019,11/22/2019,1,79471,N,4214.91,4002.0
11239,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8346279,2019-11,11/24/2019,11/25/2019,1,79471,N,17329.01,16212.0
11240,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8356637,2019-11,11/26/2019,11/27/2019,1,79471,N,14964.6,14000.0
11241,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8360216,2019-11,11/28/2019,11/29/2019,1,79471,N,12826.8,12000.0
11242,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8374409,2019-11,12/01/2019,12/02/2019,1,79471,N,16648.8,16000.0
11243,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8381001,2019-11,12/03/2019,12/04/2019,1,79471,N,16648.8,16000.0
11244,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8381054,2019-11,12/05/2019,12/06/2019,1,79471,N,13527.15,13000.0
11245,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8381096,2019-11,12/08/2019,12/09/2019,1,79471,N,17118.4,16000.0
11246,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8402407,2019-11,12/10/2019,12/11/2019,1,79471,N,13908.7,13000.0
11247,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8401761,2019-11,12/13/2019,12/13/2019,0,79471,N,12838.8,12000.0
11248,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8401866,2019-12,12/16/2019,12/16/2019,0,79471,N,17649.41,16201.0
11249,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8425144,2019-12,12/17/2019,12/18/2019,1,79471,N,17647.2,16000.0
11250,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8425158,2019-12,12/19/2019,12/20/2019,1,79471,N,12353.04,11200.0
11251,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8425246,2019-12,12/22/2019,12/23/2019,1,79471,N,17800.8,16000.0
11252,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8455156,2019-12,12/23/2019,12/24/2019,1,79471,N,10902.99,9800.0
11253,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8439273,2019-12,12/26/2019,12/27/2019,1,79471,N,15575.7,14000.0
11254,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8439313,2019-12,12/29/2019,12/30/2019,1,79471,N,19139.7,17004.0
11255,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8446825,2019-12,12/30/2019,12/31/2019,1,79471,N,9004.8,8000.0
11256,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8461808,2019-12,01/02/2020,01/03/2020,1,79471,N,16886.25,15002.0
11257,PELHAM PARKWAY,BRONX,PELHAM PARKWAY,,Not Applicable,,39,586,B003900,FEDERAL,NY005010390P,"East Coast Petroleum, Inc.",8461910,2019-12,01/05/2020,01/06/2020,1,79471,N,17925.6,16000.0
